provincia,municipio,estacion,magnitud,punto_muestreo,ano,mes,dia,h01,v01,h02,v02,h03,v03,h04,v04,h05,v05,h06,v06,h07,v07,h08,v08,h09,v09,h10,v10,h11,v11,h12,v12,h13,v13,h14,v14,h15,v15,h16,v16,h17,v17,h18,v18,h19,v19,h20,v20,h21,v21,h22,v22,h23,v23,h24,v24
28,161,1,12,28161001_12_8,2021,10,2,29,V,23,V,41,V,44,V,47,V,54,V,65,V,63,V,38,V,24,V,11,V,8,V,8,V,5,V,6,V,6,V,6,V,12,V,17,V,9,V,12,V,17,V,17,V,8,V
28,161,1,14,28161001_14_6,2021,10,2,35,V,35,V,18,V,13,V,10,V,5,V,6,V,20,V,40,V,64,V,85,V,102,V,100,V,103,V,106,V,101,V,100,V,88,V,77,V,85,V,80,V,73,V,66,V,72,V
28,171,1,1,28171001_1_38,2021,10,2,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,3,V,3,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V
28,171,1,6,28171001_6_48,2021,10,2,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,171,1,7,28171001_7_8,2021,10,2,1,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,2,V,6,V,4,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,171,1,8,28171001_8_8,2021,10,2,6,V,7,V,7,V,7,V,6,V,7,V,8,V,5,V,6,V,14,V,13,V,11,V,4,V,3,V,2,V,2,V,2,V,2,V,3,V,5,V,6,V,6,V,5,V,4,V
28,171,1,9,28171001_9_49,2021,10,2,15,V,15,V,15,V,15,V,11,V,11,V,9,V,5,V,1,V,1,V,5,V,8,V,8,V,8,V,9,V,5,V,8,V,13,V,15,V,15,V,15,V,17,V,14,V,11,V
28,171,1,10,28171001_10_49,2021,10,2,26,V,22,V,20,V,20,V,16,V,15,V,16,V,11,V,6,V,9,V,17,V,17,V,16,V,11,V,10,V,10,V,10,V,12,V,13,V,15,V,18,V,19,V,17,V,13,V
28,171,1,12,28171001_12_8,2021,10,2,8,V,9,V,9,V,9,V,8,V,10,V,11,V,8,V,9,V,23,V,18,V,14,V,6,V,5,V,4,V,4,V,4,V,4,V,5,V,7,V,8,V,8,V,7,V,6,V
28,171,1,14,28171001_14_6,2021,10,2,43,V,38,V,29,V,29,V,29,V,22,V,29,V,46,V,58,V,65,V,90,V,103,V,112,V,108,V,108,V,110,V,108,V,107,V,98,V,95,V,87,V,81,V,82,V,72,V
28,180,1,7,28180001_7_8,2021,10,2,1,V,2,V,1,V,2,V,1,V,1,V,3,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,180,1,8,28180001_8_8,2021,10,2,16,V,29,V,25,V,27,V,17,V,39,V,39,V,23,V,9,V,7,V,7,V,7,V,5,V,5,V,6,V,6,V,9,V,22,V,46,V,44,V,17,V,17,V,18,V,13,V
28,180,1,9,28180001_9_49,2021,10,2,15,V,15,V,18,V,17,V,15,V,14,V,15,V,17,V,8,V,7,V,9,V,11,V,12,V,10,V,9,V,9,V,8,V,10,V,12,V,12,V,12,V,12,V,11,V,11,V
28,180,1,12,28180001_12_8,2021,10,2,18,V,31,V,27,V,30,V,19,V,42,V,44,V,28,V,11,V,9,V,9,V,9,V,7,V,7,V,8,V,8,V,11,V,24,V,48,V,46,V,19,V,19,V,20,V,15,V
28,180,1,14,28180001_14_6,2021,10,2,74,V,55,V,51,V,52,V,61,V,38,V,38,V,54,V,75,V,84,V,94,V,104,V,108,V,111,V,110,V,111,V,103,V,84,V,53,V,54,V,80,V,78,V,70,V,72,V
28,45,2,6,28045002_6_48,2021,10,2,0.5,V,0.6,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V
28,45,2,7,28045002_7_8,2021,10,2,1,V,2,V,1,V,1,V,1,V,2,V,2,V,8,V,7,V,5,V,5,V,3,V,4,V,2,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,4,V,1,V,1,V
28,45,2,8,28045002_8_8,2021,10,2,17,V,20,V,10,V,12,V,11,V,23,V,20,V,32,V,21,V,15,V,15,V,13,V,17,V,12,V,7,V,5,V,6,V,9,V,11,V,15,V,21,V,17,V,8,V,11,V
28,45,2,10,28045002_10_49,2021,10,2,3,V,8,V,13,V,11,V,12,V,9,V,12,V,15,V,13,V,13,V,18,V,16,V,18,V,14,V,9,V,8,V,11,V,8,V,9,V,9,V,14,V,15,V,15,V,16,V
28,45,2,12,28045002_12_8,2021,10,2,19,V,23,V,12,V,14,V,13,V,27,V,23,V,45,V,32,V,22,V,22,V,17,V,23,V,15,V,9,V,7,V,9,V,11,V,13,V,18,V,24,V,23,V,10,V,13,V
28,45,2,14,28045002_14_6,2021,10,2,70,V,64,V,66,V,64,V,65,V,51,V,53,V,48,V,59,V,65,V,73,V,83,V,87,V,99,V,101,V,93,V,84,V,77,V,78,V,77,V,72,V,73,V,78,V,75,V
28,47,2,1,28047002_1_38,2021,10,2,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,47,2,7,28047002_7_8,2021,10,2,1,V,1,V,1,V,2,V,11,V,18,V,45,V,22,V,16,V,3,V,2,V,4,V,2,V,1,V,1,V,1,V,1,V,2,V,1,V,7,V,32,V,19,V,28,V,17,V
28,47,2,8,28047002_8_8,2021,10,2,15,V,30,V,30,V,28,V,46,V,51,V,52,V,41,V,36,V,15,V,11,V,15,V,12,V,10,V,9,V,9,V,12,V,18,V,22,V,55,V,69,V,55,V,53,V,45,V
28,47,2,9,28047002_9_49,2021,10,2,4,V,4,V,6,V,8,V,10,V,10,V,10,V,11,V,13,V,13,V,11,V,8,V,6,V,6,V,6,V,6,V,5,V,5,V,4,V,6,V,8,V,12,V,14,V,15,V
28,47,2,12,28047002_12_8,2021,10,2,17,V,32,V,32,V,31,V,63,V,78,V,121,V,74,V,59,V,19,V,14,V,21,V,14,V,12,V,11,V,11,V,14,V,20,V,24,V,66,V,118,V,84,V,95,V,71,V
28,47,2,14,28047002_14_6,2021,10,2,65,V,36,V,28,V,26,V,8,V,3,V,3,V,14,V,34,V,68,V,82,V,86,V,94,V,98,V,100,V,85,V,80,V,77,V,69,V,26,V,4,V,3,V,3,V,5,V
28,47,2,20,28047002_20_59,2021,10,2,0.6,V,0.7,V,1.2,V,1.4,V,2,V,2,V,2.7,V,3.6,V,3.4,V,1.9,V,0.6,V,0.7,V,0.6,V,0.6,V,0.7,V,0.5,V,0.5,V,0.6,V,1.8,V,2.2,V,2.8,V,2.9,V,3.8,V,3.8,V
28,47,2,30,28047002_30_59,2021,10,2,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.6,V,0.4,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.7,V,0.7,V,0.8,V,0.8,V
28,47,2,42,28047002_42_2,2021,10,2,1.3,V,1.4,V,1.4,V,1.4,V,1.5,V,1.4,V,1.6,V,1.4,V,1.5,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.4,V,1.4,V,1.4,V,1.5,V,1.5,V
28,47,2,44,28047002_44_2,2021,10,2,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,47,2,431,28047002_431_59,2021,10,2,0.3,V,0.3,V,0.7,V,0.8,V,1.3,V,1.2,V,1.5,V,1.7,V,1.7,V,1,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.2,V,0.2,V,0.3,V,0.8,V,1.3,V,2,V,1.9,V,2.2,V,2.3,V
28,49,3,7,28049003_7_8,2021,10,2,13,V,7,V,6,V,10,V,7,V,11,V,31,V,21,V,15,V,13,V,7,V,4,V,3,V,3,V,2,V,2,V,2,V,2,V,2,V,3,V,3,V,5,V,3,V,3,V
28,49,3,8,28049003_8_8,2021,10,2,50,V,49,V,37,V,42,V,36,V,36,V,43,V,35,V,30,V,29,V,20,V,12,V,8,V,8,V,7,V,5,V,8,V,12,V,17,V,24,V,30,V,38,V,25,V,17,V
28,49,3,9,28049003_9_49,2021,10,2,20,V,18,V,13,V,11,V,11,V,14,V,10,V,12,V,11,V,11,V,15,V,15,V,7,V,15,V,10,V,7,V,6,V,5,V,15,V,5,V,12,V,13,V,9,V,11,V
28,49,3,10,28049003_10_49,2021,10,2,33,V,31,V,26,V,18,V,21,V,23,V,20,V,22,V,21,V,29,V,40,V,33,V,18,V,19,V,12,V,4,V,4,V,5,V,10,V,13,V,17,V,23,V,21,V,20,V
28,49,3,12,28049003_12_8,2021,10,2,70,V,59,V,46,V,56,V,46,V,53,V,91,V,66,V,53,V,48,V,30,V,18,V,12,V,12,V,10,V,8,V,11,V,15,V,20,V,28,V,35,V,47,V,30,V,21,V
28,49,3,14,28049003_14_6,2021,10,2,5,V,5,V,12,V,6,V,8,V,7,V,3,V,10,V,25,V,39,V,71,V,100,V,112,V,112,V,109,V,102,V,100,V,93,V,86,V,73,V,64,V,47,V,65,V,68,V
28,5,2,1,28005002_1_38,2021,10,2,6,V,7,V,7,V,8,V,7,V,8,V,8,V,16,V,19,V,12,V,6,V,4,V,4,V,3,V,4,V,3,V,3,V,3,V,3,V,4,V,4,V,4,V,4,V,4,V
28,5,2,6,28005002_6_48,2021,10,2,0.5,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V
28,5,2,7,28005002_7_8,2021,10,2,7,V,2,V,3,V,2,V,3,V,3,V,5,V,12,V,16,V,9,V,4,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V
28,5,2,8,28005002_8_8,2021,10,2,54,V,36,V,33,V,27,V,28,V,29,V,32,V,28,V,32,V,25,V,16,V,13,V,7,V,6,V,7,V,7,V,9,V,16,V,23,V,27,V,20,V,16,V,10,V,8,V
28,5,2,9,28005002_9_49,2021,10,2,9,V,12,V,14,V,15,V,14,V,10,V,9,V,13,V,22,V,27,V,27,V,22,V,16,V,12,V,11,V,10,V,6,V,6,V,7,V,8,V,6,V,5,V,7,V,8,V
28,5,2,10,28005002_10_49,2021,10,2,14,V,21,V,27,V,11,V,25,V,28,V,12,V,24,V,21,V,19,V,31,V,28,V,26,V,21,V,18,V,16,V,13,V,11,V,12,V,13,V,15,V,15,V,14,V,13,V
28,5,2,12,28005002_12_8,2021,10,2,64,V,39,V,38,V,31,V,33,V,33,V,40,V,46,V,56,V,38,V,21,V,16,V,9,V,8,V,10,V,9,V,11,V,18,V,26,V,30,V,22,V,18,V,12,V,10,V
28,5,2,14,28005002_14_6,2021,10,2,6,V,18,V,17,V,24,V,20,V,21,V,17,V,20,V,26,V,47,V,76,V,99,V,111,V,113,V,111,V,110,V,96,V,88,V,75,V,68,V,72,V,78,V,91,V,87,V
28,58,4,7,28058004_7_8,2021,10,2,2,V,1,V,6,V,13,V,11,V,8,V,26,V,26,V,15,V,14,V,3,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,3,V,4,V,3,V,1,V,1,V,1,V
28,58,4,8,28058004_8_8,2021,10,2,37,V,36,V,68,V,72,V,64,V,58,V,61,V,50,V,37,V,32,V,15,V,8,V,7,V,7,V,6,V,8,V,9,V,12,V,23,V,20,V,24,V,12,V,8,V,5,V
28,58,4,10,28058004_10_49,2021,10,2,11,V,20,V,29,V,56,V,48,V,46,V,46,V,40,V,32,V,35,V,44,V,18,V,6,V,5,V,8,V,11,V,10,V,12,V,13,V,19,V,19,V,22,V,19,V,8,V
28,58,4,12,28058004_12_8,2021,10,2,40,V,38,V,77,V,91,V,81,V,70,V,101,V,90,V,59,V,52,V,19,V,10,V,9,V,9,V,8,V,10,V,12,V,14,V,27,V,26,V,28,V,15,V,10,V,7,V
28,58,4,14,28058004_14_6,2021,10,2,40,V,37,V,7,V,1,V,4,V,8,V,4,V,15,V,36,V,49,V,81,V,100,V,102,V,104,V,100,V,98,V,96,V,89,V,75,V,74,V,72,V,81,V,83,V,72,V
28,58,4,20,28058004_20_59,2021,10,2,4.8,V,8.8,V,8.6,V,8.2,V,9.7,V,8.1,V,7,V,8.6,V,7.4,V,4.1,V,3,V,1,V,0.7,V,0.8,V,1,V,1.4,V,1.1,V,0.9,V,2.4,V,4.5,V,3.3,V,2.1,V,1.4,V,1.2,V
28,58,4,30,28058004_30_59,2021,10,2,0.1,V,0.1,V,0.2,V,0.6,V,0.7,V,0.7,V,0.3,V,0.7,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.3,V,0.2,V,0.1,V,0.1,V,0.1,V
28,58,4,42,28058004_42_2,2021,10,2,1.3,V,1.3,V,1.8,V,2,V,2.1,V,2.7,V,2.7,V,1.9,V,1.7,V,2.1,V,1.3,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V
28,58,4,44,28058004_44_2,2021,10,2,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,58,4,431,28058004_431_59,2021,10,2,1.2,V,2.9,V,2.4,V,3.4,V,4,V,4.1,V,3.3,V,5.4,V,5,V,1.6,V,1.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.5,V,0.4,V,0.4,V,0.7,V,1.8,V,1.9,V,1.1,V,0.6,V,0.3,V
28,6,4,7,28006004_7_8,2021,10,2,4,V,2,V,4,V,2,V,1,V,2,V,7,V,7,V,3,V,4,V,6,V,5,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,6,4,8,28006004_8_8,2021,10,2,56,V,42,V,38,V,39,V,36,V,24,V,42,V,28,V,17,V,20,V,29,V,31,V,17,V,9,V,6,V,5,V,7,V,12,V,21,V,23,V,16,V,11,V,12,V,9,V
28,6,4,10,28006004_10_49,2021,10,2,27,V,26,V,26,V,25,V,23,V,20,V,16,V,16,V,16,V,14,V,18,V,23,V,23,V,21,V,12,V,7,V,4,V,5,V,8,V,10,V,13,V,11,V,11,V,10,V
28,6,4,12,28006004_12_8,2021,10,2,62,V,45,V,44,V,42,V,38,V,28,V,53,V,38,V,21,V,26,V,38,V,37,V,19,V,11,V,8,V,7,V,9,V,14,V,23,V,25,V,18,V,13,V,14,V,11,V
28,6,4,14,28006004_14_6,2021,10,2,7,V,18,V,15,V,10,V,13,V,30,V,7,V,29,V,52,V,54,V,59,V,76,V,99,V,111,V,111,V,98,V,92,V,86,V,75,V,72,V,80,V,87,V,85,V,80,V
28,6,4,20,28006004_20_59,2021,10,2,10,V,8.6,V,8.9,V,8.3,V,7.1,V,3.5,V,5.7,V,4.2,V,1.4,V,0.7,V,0.9,V,1.6,V,1.8,V,1.1,V,0.6,V,0.2,V,0.3,V,0.4,V,0.9,V,1.3,V,0.9,V,0.8,V,0.7,V,0.6,V
28,6,4,30,28006004_30_59,2021,10,2,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.3,V,0.4,V,0.3,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V
28,6,4,42,28006004_42_2,2021,10,2,1.6,V,1.6,V,1.6,V,1.6,V,1.6,V,1.5,V,1.5,V,1.5,V,1.4,V,1.4,V,1.4,V,1.4,V,1.6,V,1.4,V,1.4,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V
28,6,4,44,28006004_44_2,2021,10,2,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,6,4,431,28006004_431_59,2021,10,2,4.4,V,4.2,V,4.2,V,3.7,V,2.9,V,1.6,V,1.7,V,1.7,V,0.7,V,0.6,V,0.7,V,0.8,V,0.7,V,0.6,V,0.8,V,0.1,V,0.1,V,0.2,V,0.8,V,0.7,V,0.3,V,0.2,V,0.1,V,0.2,V
28,65,14,7,28065014_7_8,2021,10,2,3,V,3,V,10,V,25,V,10,V,25,V,21,V,22,V,15,V,7,V,3,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V,3,V,2,V,1,V,2,V,1,V,1,V
28,65,14,8,28065014_8_8,2021,10,2,54,V,64,V,64,V,63,V,57,V,57,V,50,V,43,V,35,V,26,V,15,V,10,V,9,V,8,V,8,V,8,V,13,V,14,V,24,V,28,V,24,V,21,V,14,V,9,V
28,65,14,9,28065014_9_49,2021,10,2,11,V,16,V,26,V,22,V,19,V,18,V,16,V,19,V,15,V,15,V,17,V,13,V,12,V,10,V,5,V,4,V,5,V,5,V,7,V,10,V,12,V,10,V,10,V,9,V
28,65,14,10,28065014_10_49,2021,10,2,15,V,22,V,29,V,37,V,39,V,32,V,29,V,26,V,26,V,26,V,25,V,22,V,11,V,9,V,7,V,6,V,6,V,10,V,12,V,15,V,16,V,15,V,14,V,12,V
28,65,14,12,28065014_12_8,2021,10,2,59,V,69,V,78,V,101,V,72,V,96,V,82,V,76,V,57,V,37,V,21,V,12,V,11,V,11,V,10,V,10,V,15,V,17,V,28,V,31,V,26,V,23,V,16,V,11,V
28,65,14,14,28065014_14_6,2021,10,2,17,V,6,V,2,V,1,V,1,V,1,V,4,V,13,V,29,V,53,V,78,V,97,V,100,V,99,V,96,V,93,V,88,V,84,V,72,V,62,V,69,V,69,V,76,V,69,V
28,67,1,7,28067001_7_8,2021,10,2,1,V,1,V,1,V,1,V,1,V,1,V,5,V,7,V,7,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,67,1,8,28067001_8_8,2021,10,2,9,V,6,V,5,V,6,V,7,V,8,V,12,V,13,V,15,V,6,V,7,V,5,V,8,V,8,V,5,V,4,V,4,V,5,V,7,V,8,V,5,V,5,V,9,V,4,V
28,67,1,10,28067001_10_49,2021,10,2,17,V,22,V,11,V,11,V,12,V,11,V,8,V,16,V,20,V,18,V,13,V,14,V,13,V,14,V,10,V,10,V,5,V,5,V,7,V,8,V,4,V,10,V,14,V,11,V
28,67,1,12,28067001_12_8,2021,10,2,11,V,8,V,7,V,8,V,9,V,10,V,19,V,24,V,26,V,8,V,11,V,8,V,10,V,10,V,7,V,6,V,6,V,7,V,9,V,10,V,7,V,7,V,11,V,6,V
28,67,1,14,28067001_14_6,2021,10,2,31,V,32,V,29,V,23,V,20,V,18,V,11,V,18,V,43,V,75,V,78,V,98,V,104,V,110,V,115,V,107,V,95,V,81,V,70,V,79,V,82,V,79,V,72,V,85,V
28,7,4,7,28007004_7_8,2021,10,2,2,V,2,V,2,V,2,V,4,V,5,V,10,V,13,V,14,V,8,V,4,V,2,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,1,V,1,V
28,7,4,8,28007004_8_8,2021,10,2,20,V,23,V,33,V,46,V,54,V,60,V,57,V,47,V,51,V,42,V,30,V,12,V,8,V,9,V,7,V,8,V,11,V,12,V,26,V,23,V,24,V,20,V,12,V,8,V
28,7,4,9,28007004_9_49,2021,10,2,9,V,6,V,8,V,9,V,10,V,13,V,15,V,17,V,19,V,20,V,20,V,17,V,14,V,11,V,6,V,4,V,4,V,5,V,5,V,5,V,7,V,8,V,9,V,8,V
28,7,4,12,28007004_12_8,2021,10,2,23,V,26,V,36,V,49,V,60,V,67,V,73,V,67,V,73,V,53,V,35,V,15,V,10,V,11,V,10,V,10,V,13,V,14,V,29,V,25,V,27,V,23,V,14,V,10,V
28,7,4,14,28007004_14_6,2021,10,2,64,V,57,V,34,V,17,V,10,V,4,V,6,V,18,V,28,V,46,V,67,V,95,V,103,V,103,V,95,V,94,V,91,V,88,V,70,V,74,V,73,V,72,V,78,V,71,V
28,74,7,7,28074007_7_8,2021,10,2,4,V,3,V,4,V,13,V,21,V,35,V,60,V,60,V,21,V,13,V,6,V,3,V,2,V,2,V,2,V,1,V,2,V,3,V,3,V,3,V,3,V,4,V,3,V,3,V
28,74,7,8,28074007_8_8,2021,10,2,48,V,44,V,55,V,63,V,61,V,59,V,61,V,67,V,49,V,44,V,31,V,21,V,15,V,13,V,12,V,14,V,31,V,35,V,41,V,45,V,49,V,54,V,40,V,31,V
28,74,7,9,28074007_9_49,2021,10,2,12,V,12,V,16,V,18,V,19,V,20,V,17,V,24,V,17,V,11,V,14,V,12,V,12,V,9,V,6,V,5,V,7,V,6,V,8,V,9,V,12,V,11,V,11,V,7,V
28,74,7,10,28074007_10_49,2021,10,2,24,V,26,V,20,V,30,V,33,V,35,V,39,V,44,V,40,V,28,V,32,V,31,V,14,V,12,V,8,V,10,V,11,V,15,V,18,V,20,V,17,V,22,V,13,V,15,V
28,74,7,12,28074007_12_8,2021,10,2,54,V,48,V,62,V,83,V,93,V,112,V,153,V,159,V,82,V,65,V,40,V,27,V,19,V,16,V,15,V,16,V,34,V,39,V,45,V,49,V,54,V,60,V,45,V,36,V
28,74,7,14,28074007_14_6,2021,10,2,34,V,30,V,15,V,7,V,6,V,6,V,7,V,11,V,32,V,50,V,69,V,92,V,102,V,106,V,100,V,89,V,,N,,N,,N,,N,,N,,N,,N,,N
28,80,3,7,28080003_7_8,2021,10,2,2,V,2,V,2,V,2,V,2,V,3,V,4,V,7,V,9,V,13,V,8,V,5,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,2,V,2,V
28,80,3,8,28080003_8_8,2021,10,2,23,V,22,V,18,V,17,V,21,V,44,V,32,V,24,V,25,V,31,V,26,V,17,V,8,V,6,V,4,V,4,V,5,V,9,V,8,V,8,V,7,V,7,V,8,V,7,V
28,80,3,10,28080003_10_49,2021,10,2,9,V,11,V,15,V,15,V,16,V,17,V,15,V,14,V,19,V,22,V,23,V,20,V,18,V,14,V,10,V,6,V,8,V,8,V,12,V,11,V,13,V,14,V,15,V,13,V
28,80,3,12,28080003_12_8,2021,10,2,26,V,25,V,21,V,20,V,24,V,48,V,37,V,34,V,39,V,50,V,37,V,24,V,12,V,9,V,7,V,7,V,8,V,12,V,10,V,10,V,9,V,9,V,10,V,10,V
28,80,3,14,28080003_14_6,2021,10,2,59,V,53,V,54,V,53,V,44,V,25,V,36,V,42,V,43,V,44,V,66,V,87,V,98,V,103,V,91,V,87,V,87,V,82,V,82,V,82,V,82,V,80,V,77,V,70,V
28,9,1,7,28009001_7_8,2021,10,2,1,V,1,V,1,V,1,V,1,V,1,V,2,V,7,V,4,V,2,V,3,V,5,V,3,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,9,1,8,28009001_8_8,2021,10,2,9,V,12,V,6,V,7,V,11,V,9,V,16,V,21,V,11,V,10,V,13,V,19,V,15,V,12,V,9,V,8,V,9,V,15,V,22,V,20,V,17,V,19,V,23,V,22,V
28,9,1,9,28009001_9_49,2021,10,2,15,V,12,V,11,V,9,V,9,V,9,V,8,V,7,V,5,V,7,V,11,V,16,V,19,V,18,V,14,V,9,V,9,V,8,V,9,V,10,V,12,V,12,V,11,V,15,V
28,9,1,12,28009001_12_8,2021,10,2,11,V,14,V,8,V,9,V,13,V,11,V,19,V,32,V,17,V,13,V,18,V,26,V,19,V,15,V,11,V,10,V,11,V,17,V,24,V,22,V,19,V,21,V,25,V,24,V
28,9,1,14,28009001_14_6,2021,10,2,72,V,56,V,61,V,57,V,48,V,49,V,44,V,37,V,46,V,66,V,71,V,77,V,91,V,105,V,109,V,99,V,85,V,76,V,68,V,69,V,74,V,73,V,63,V,64,V
28,92,5,1,28092005_1_38,2021,10,2,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,92,5,6,28092005_6_48,2021,10,2,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.6,V,0.6,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V
28,92,5,7,28092005_7_8,2021,10,2,1,V,1,V,1,V,2,V,3,V,20,V,16,V,24,V,16,V,9,V,3,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,92,5,8,28092005_8_8,2021,10,2,24,V,22,V,28,V,29,V,50,V,60,V,59,V,53,V,49,V,39,V,25,V,11,V,7,V,7,V,7,V,8,V,8,V,10,V,21,V,20,V,15,V,14,V,9,V,6,V
28,92,5,10,28092005_10_49,2021,10,2,16,V,14,V,10,V,21,V,19,V,25,V,31,V,36,V,37,V,36,V,31,V,18,V,13,V,8,V,10,V,10,V,8,V,9,V,16,V,22,V,18,V,16,V,16,V,14,V
28,92,5,12,28092005_12_8,2021,10,2,26,V,24,V,30,V,32,V,55,V,90,V,83,V,90,V,74,V,52,V,30,V,13,V,9,V,9,V,9,V,10,V,10,V,12,V,23,V,22,V,17,V,16,V,11,V,8,V
28,92,5,14,28092005_14_6,2021,10,2,57,V,57,V,43,V,31,V,16,V,9,V,12,V,20,V,37,V,55,V,78,V,103,V,106,V,107,V,101,V,101,V,99,V,94,V,80,V,79,V,85,V,84,V,83,V,76,V
28,102,1,1,28102001_1_38,2021,10,3,2,V,2,V,2,V,3,V,3,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,3,V,3,V,2,V,2,V,2,V
28,102,1,6,28102001_6_48,2021,10,3,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V
28,102,1,7,28102001_7_8,2021,10,3,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
