hasIdBycicleParking,description,state,installDate,PostalAddress
4767421,SITUADOS_APARCABICICLETAS - DENTRO PARQUE PRADOLONGO,OPERATIVO,2018-11-04T00:00:00Z,Avenida Poblados
4767423,SITUADOS_APARCABICICLETAS - DENTRO PARQUE PRADOLONGO,OPERATIVO,2018-11-04T00:00:00Z,Avenida Poblados
4767422,SITUADOS_APARCABICICLETAS - DENTRO PARQUE PRADOLONGO,OPERATIVO,2018-11-04T00:00:00Z,Anillo Verde Ciclista
4738110,SITUADO_APARCABICICLETAS - ESTACION CERCANIAS EL POZO,OPERATIVO,,CALLE PUERTO DE BALBARAN
3913489,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE FINA DE CALDERON
528294,SITUADO_APARCABICICLETAS_COLEGIO PUBLICO MADRID SUR,OPERATIVO,,CALLE VIRIDIANA
3913492,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE LUIS MARTINEZ FEDUCHI
3913494,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CAMINO HUERTA
528353,SITUADO_APARCABICICLETAS_CENTRO BACHILLERATO VALDECAS,OPERATIVO,,CALLE JAVIER DE MIGUEL
3565629,SITUADO APARCABICICLETAS - C/ TRIBULETE Nº27,OPERATIVO,2017-10-07T00:00:00Z,CALLE TRIBULETE
3913497,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE FINA DE CALDERON
3913500,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE FINA DE CALDERON
3913503,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE MARIA DE LAS MERCEDES DE BORBON
528819,Situado aparcabicicletas,OPERATIVO,,CALLE BAHIA DE POLLENSA
528822,Situado aparcabicicletas,OPERATIVO,,CALLE ANGEL LUIS DE LA HERRAN
528824,Situado aparcabicicletas,OPERATIVO,,CALLE SAMANIEGO
528826,Situado aparcabicicletas,OPERATIVO,,CALLE AURORA REDONDO
528827,Situado aparcabicicletas,OPERATIVO,,CALLE IQUITOS
528828,Situado aparcabicicletas,OPERATIVO,,CALLE TORRE ARIA
528830,Situado aparcabicicletas,OPERATIVO,,CALLE TELEMACO
528831,Situado aparcabicicletas,OPERATIVO,,CALLE JUAN IGNACIO LUCA DE TENA
528832,Situado aparcabicicletas,OPERATIVO,,CALLE TELEMACO
528833,Situado aparcabicicletas,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
528834,Situado aparcabicicletas,OPERATIVO,,CALLE ONCE
528835,Situado aparcabicicletas,OPERATIVO,,AVENIDA GUADALAJARA
528836,Situado aparcabicicletas,OPERATIVO,,CALLE NORAY
528837,Situado aparcabicicletas,OPERATIVO,,CALLE MARTINEZ VILLERGAS
528838,Situado aparcabicicletas,OPERATIVO,,AVENIDA MANOTERAS
528839,Situado aparcabicicletas,OPERATIVO,,CALLE EL PROVENCIO
528840,Situado aparcabicicletas,OPERATIVO,,CALLE CORBETA
3565634,SITUADO APARCABICICLETAS - C/TRIBULETE Nº17,OPERATIVO,2017-10-07T00:00:00Z,CALLE TRIBULETE
528842,Situado aparcabicicletas,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
528843,Situado aparcabicicletas,OPERATIVO,,CALLE MANZANAR
528844,Situado aparcabicicletas,OPERATIVO,,PLAZA NUESTRA SEÑORA DEL TRANSITO
528845,Situado aparcabicicletas,OPERATIVO,,CALLE AMARA
528847,Situado aparcabicicletas,OPERATIVO,,CALLE MONOVAR
528848,Situado aparcabicicletas,OPERATIVO,,CALLE AGUSTIN CALVO
528849,Situado aparcabicicletas,OPERATIVO,,CALLE PALERMO
528850,Situado aparcabicicletas,OPERATIVO,,CALLE INFANTA CATALINA MICAELA
529108,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE EMMA PENELLA
529109,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE EMMA PENELLA
529110,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JUAN DANIEL FULLAONDO
529111,SITUADO_APARCABICICLETAS,OPERATIVO,,CAMINO VALDEHIGUERA
529112,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA NICETO ALCALA ZAMORA
529113,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE PRINCIPE CARLOS
529114,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA MANOTERAS
529116,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE PURCHENA
529117,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SOMONTIN
529118,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ABIZANDA
529119,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MAR DE ARAL
529120,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MAR MENOR
529121,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MAR AMARILLO
529122,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE AREQUIPA
529123,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JAVIER DEL QUINTO
529124,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE TORQUEMADA
529125,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE AYACUCHO
529126,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE LAS PEDROÑERAS
529127,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE AGUSTIN DE ITURBIDE
529128,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE RICARDO SAN JUAN
529129,SITUADO_APARCABICICLETAS,OPERATIVO,,CARRETERA CANILLAS
529130,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JAZMIN
529131,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SOMONTIN
529132,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ROSA DE CASTRO
529133,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE PEONIAS
529134,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA PARTENON
529135,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA SEPTIMA
529136,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA SEXTA
529137,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE PIRRA
529138,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARCAUTE
529139,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE NAVARIDAS
529140,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE BALANDRO
529141,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MEDINA DE POMAR
529143,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE BERGANTIN
529145,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SAN SEVERO
529146,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA LOGROÑO
529147,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE TIMON
529148,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA LOGROÑO
529149,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ORION
529150,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE BAHIA DE MALAGA
529151,SITUADO_APARCABICICLETAS,OPERATIVO,,GLORIETA MAR CARIBE
529152,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE GENERAL ARANAZ
529154,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARTURO SORIA
529155,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JUAN PEREZ ZUÑIGA
529156,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARTURO SORIA
529157,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE TORRECILLA DEL PUERTO
529158,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE DIEGO AYLLON
529160,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE RAMIREZ DE ARELLANO
529161,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SORZANO
529162,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE LOPEZ DE HOYOS
529163,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE CARRIL DEL CONDE
3913506,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE LUIS MOYA BLANCO
529164,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ANDORRA
529165,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE LOPEZ DE ARANDA
529166,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MARIA LOMBILLO
529167,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE LOPEZ DE ARANDA
529168,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ZIGIA
529169,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JOSE DEL HIERRO
529171,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JOSE DEL HIERRO
529172,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE DEMETRIO LOPEZ
529173,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA MARQUES DE CORBERA
529174,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE NUESTRA SEÑORA DEL VILLAR
529175,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SANTA FELICIDAD
529176,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SANTA FELICIDAD
529177,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA MARQUES DE CORBERA
529178,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA DAROCA
529180,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE AQUITANIA
3913509,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,CALLE LUIS MOYA BLANCO
529181,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA GUADALAJARA
529182,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARCOS DE JALON
529183,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARCOS DE JALON
529185,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
529186,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
529187,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
529188,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE FRANCISCO LARGO CABALLERO
529189,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
3913511,Situado aparcabicicletas,OPERATIVO,2018-01-02T00:00:00Z,AVENIDA FRANCISCO JAVIER SAENZ DE OIZA
529190,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
529191,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ALBARRACIN
529192,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JULIAN CAMARILLO
529193,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
529195,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA VEINTICINCO DE SEPTIEMBRE
529196,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SAN ROMUALDO
529197,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ALCALA
529198,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SAN MARIANO
529199,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MUSAS
529200,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MUSAS
529201,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA ARCENTALES
529202,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MIGUEL YUSTE
529203,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARCOS DE JALON
529204,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE CONSERVEROS
529206,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ARCOS DE JALON
529207,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA CANILLEJAS A VICALVARO
529209,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE BUDAPEST
529210,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA NIZA
529211,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA NIZA
529213,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE FRANCISCO RIOJA
529214,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE CANAL DE PANAMA
529215,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JOSE DEL HIERRO
529216,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MIJANCAS
529235,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE JOSE DEL HIERRO
529251,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE AÑIL
529252,Situado aparcabicicletas,OPERATIVO,2013-01-03T00:00:00Z,CALLE MEQUINENZA
457609,SITUADO APARCABICICLETAS - Av. MONCLOA Nº17,OPERATIVO,,AVENIDA MONCLOA
528841,Situado aparcabicicletas,OPERATIVO,,CARRETERA ESTACION DE HORTALEZA
529115,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA SAN LUIS
529144,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE GALEON
529153,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE MARQUES DE PORTUGALETE
529159,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE TREVIANA
529170,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE VIRGEN DEL SAGRARIO
529179,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE SANTA GENOVEVA
529184,SITUADO_APARCABICICLETAS,OPERATIVO,,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA
529194,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ALCALA
529205,SITUADO_APARCABICICLETAS,OPERATIVO,,CALLE ALCONERA
3568804,Situado aparcabicicletas,OPERATIVO,,CALLE FINA DE CALDERON
3568805,Situado aparcabicicletas,OPERATIVO,,AVENIDA SECUNDINO ZUAZO
3568904,Situado aparcabicicletas,OPERATIVO,,AVENIDA NIZA
3568905,Situado aparcabicicletas,OPERATIVO,,CALLE ESTOCOLMO
3568906,Situado aparcabicicletas,OPERATIVO,,AVENIDA BADAJOZ
3568908,SITUADO APARCABICICLETAS - C/ BARCELO Nº2,OPERATIVO,,CALLE BARCELO
3568910,Situado aparcabicicletas,OPERATIVO,,CALLE RIOBAMBA
3568911,Situado aparcabicicletas,OPERATIVO,,PASEO ALAMEDA DE OSUNA
3568912,Situado aparcabicicletas,OPERATIVO,,CALLE NEVADO DEL CUMBAL
3568913,Situado aparcabicicletas,OPERATIVO,,GLORIETA MAR DE CRISTAL
528289,SITUADOS APARCABICLETAS-CENTRO DEPORTIVO MUNICIPAL ORCASUR,OPERATIVO,,CALLE MOREJA
528291,SITUADOS_APARCABICICLETAS-AVENIDA DE ORCASUR 7,OPERATIVO,,AVENIDA ORCASUR
528334,SITUADOS_APARCABICICLETAS - BIBLIOTECA JOSÉ HIERRO,OPERATIVO,,AVENIDA RAFAELA YBARRA
528337,SITUADOS_APARCABICICLETAS - CENTRO CULTURAL ORCASUR,OPERATIVO,,PLAZA PUEBLO
528338,SITUADOS_APARCABICICLETAS - CALLE DE CERECINOS 8,OPERATIVO,,CALLE CERECINOS
528339,SITUADOS_APARCABICICLETAS - CERCANÍAS ORCASITAS,OPERATIVO,,CALLE CAMPOTEJAR
528340,SITUADOS_APARCABICICLETAS - PLAZA DE LA ASOCIACION 1,OPERATIVO,,PLAZA ASOCIACION
528341,SITUADOS_APARCABICICLETAS - CALLE DE TOLOSA 24,OPERATIVO,,CALLE TOLOSA
528342,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL DE ORCASITAS,OPERATIVO,,AVENIDA RAFAELA YBARRA
528343,SITUADOS_APARCABICICLETAS - CAMPO DE FÚTBOL ZOFIO,OPERATIVO,,CALLE RICARDO BELTRAN Y ROZPIDE
528344,SITUADOS_APARCABICICLETAS - METRO HOSPITAL 12 DE OCTUBRE,OPERATIVO,,GLORIETA MALAGA
528347,SITUADOS_APARCABICICLETAS - INSTALACIÓN DEPORTIVA MUNICIPAL LA CHIMENEA,OPERATIVO,,CALLE HERMENEGILDO BIELSA
528354,SITUADOS_APARCABICICLETAS - CALLE DEL DODGE 2B,OPERATIVO,,CALLE DODGE
528374,SITUADOS_APARCABICICLETAS - JUNTA MUNICIPAL DEL DISTRITO DE USERA,OPERATIVO,,CALLE DOLORES BARRANCO
528375,SITUADOS_APARCABICICLETAS - AVENIDA DE ORCASUR 60,OPERATIVO,,AVENIDA ORCASUR
528536,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO MESETA DE ORCASITAS,OPERATIVO,,AVENIDA POBLADOS
528537,SITUADOS_APARCABICICLETAS - METRO ALMENDRALES,OPERATIVO,,AVENIDA CORDOBA
528538,SITUADOS_APARCABICICLETAS - C.D.C. MOSCARDO,OPERATIVO,,CALLE ANDRES ARTEAGA
528539,SITUADOS_APARCABICICLETAS - CALLE DE SAN MAXIMO 4,OPERATIVO,,CALLE SAN MAXIMO
528540,SITUADOS_APARCABICICLETAS - CAMINO DE PERALES 90,OPERATIVO,,CAMINO PERALES
528541,SITUADOS_APARCABICICLETAS - CALLE DE VILLABONA 4,OPERATIVO,,CALLE VILLABONA
528542,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO PUERTO RICO,OPERATIVO,,CALLE GAINZA
528543,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL SAN FERMÍN,OPERATIVO,,CALLE ESTAFETA
528544,SITUADOS_APARCABICICLETAS - CENTRO SOCIO CULTURAL SAN FERMIN,OPERATIVO,,AVENIDA SAN FERMIN
528546,SITUADOS_APARCABICICLETAS - PLAZA DE FERNANDEZ LADREDA 1,OPERATIVO,,PLAZA FERNANDEZ LADREDA
528547,SITUADOS_APARCABICICLETAS - METRO USERA,OPERATIVO,,CALLE AMPARO USERA
529218,SITUADO_APARCABICICLETAS - PABELLÓN JESÚS ROLLAN,OPERATIVO,,CALLE AVENA
528335,SITUADOS_APARCABICICLETAS - METRO USERA,OPERATIVO,,CALLE MIRASIERRA
3569013,SITUADO_APARCABICICLETAS - CALLE DE LA SILVINA 9,OPERATIVO,2017-10-24T00:00:00Z,CALLE SILVINA
3569014,SITUADOS_APARCABICICLETAS - CALLE DE ELISA OCHOA 2,OPERATIVO,2017-10-24T00:00:00Z,CALLE ELISA OCHOA
461496,SITUADO_APARCABICICLETAS - COLEGIO SAGRADA FAMILIA,OPERATIVO,,CALLE OBERON
528274,SITUADO_APARCABICICLETAS - ESCUELA OFICIAL DE IDIOMAS MORATALAZ,OPERATIVO,,CALLE VALDEBERNARDO
528277,SITUADO_APARCABICICLETAS - COLEGIO PUBLICO MENENDEZ PIDAL,OPERATIVO,,CALLE ENCOMIENDA DE PALACIOS
528491,SITUADO_APARCABICICLETAS - COLEGIO PUBLICO PIO BAROJA,OPERATIVO,,CALLE LUIS DE HOYOS SAINZ
528493,SITUADO_APARCABICICLETAS - CALLE DE LA HACIENDA DE PAVONES 340,OPERATIVO,,CALLE HACIENDA DE PAVONES
528581,SITUADO_APARCABICICLETAS - COLEGIO PUBLICO FONTARRON,OPERATIVO,,CALLE ARROYO FONTARRON
528583,SITUADO_APARCABICICLETAS - Colegio Gredos San Diego Moratalaz,OPERATIVO,,CALLE LUIS DE HOYOS SAINZ
528587,"SITUADO_APARCABICICLETAS - 
Colegio siglo XXI",OPERATIVO,,CALLE LITUANIA
528588,SITUADO_APARCABICICLETAS - CALLE DE LA HACIENDA DE PAVONES 223,OPERATIVO,,CALLE HACIENDA DE PAVONES
528589,SITUADO_APARCABICICLETAS - CALLE DE VALDEBERNARDO 2,OPERATIVO,,CALLE VALDEBERNARDO
528596,SITUADO_APARCABICICLETAS - CALLE DEL CAMINO DE LOS VINATEROS 119,OPERATIVO,,CALLE CAMINO DE LOS VINATEROS
528598,SITUADO_APARCABICICLETAS - CALLE DEL CAMINO DE LOS VINATEROS 1,OPERATIVO,,CALLE CAMINO DE LOS VINATEROS
528599,SITUADO_APARCABICICLETAS - Junta Municipal,OPERATIVO,,CALLE FUENTE CARRANTONA
528600,SITUADO_APARCABICICLETAS - CALLE DE MOLINA DE SEGURA 6,OPERATIVO,,CALLE MOLINA DE SEGURA
528601,SITUADO_APARCABICICLETAS - AVENIDA DEL DOCTOR GARCIA TAPIA 47,OPERATIVO,,AVENIDA DOCTOR GARCIA TAPIA
528605,SITUADO_APARCABICICLETAS - Colegio Público Manuel Sáinz de Vicuña,OPERATIVO,,CALLE CAMINO DE LOS VINATEROS
528606,SITUADO_APARCABICICLETAS - CALLE DE LA HACIENDA DE PAVONES 107,OPERATIVO,,CALLE HACIENDA DE PAVONES
528608,SITUADO_APARCABICICLETAS - AVENIDA DEL DOCTOR GARCIA TAPIA 28,OPERATIVO,,AVENIDA DOCTOR GARCIA TAPIA
528609,SITUADO_APARCABICICLETAS - CALLE DE MARIO CABRE 2,OPERATIVO,,CALLE MARIO CABRE
528610,"SITUADO_APARCABICICLETAS - 
IES Carlos María Rodríguez de Valcárcel",OPERATIVO,,PLAZA ENCUENTRO
528611,SITUADO_APARCABICICLETAS - CALLE DE LA FUENTE CARRANTONA 61,OPERATIVO,,CALLE FUENTE CARRANTONA
528612,SITUADO_APARCABICICLETAS - CALLE DE LA FUENTE CARRANTONA 61,OPERATIVO,,CALLE FUENTE CARRANTONA
528614,SITUADO_APARCABICICLETAS - CALLE DE BRUJAS 32,OPERATIVO,,CALLE BRUJAS
528615,SITUADO_APARCABICICLETAS - CALLE DE LYON 9B,OPERATIVO,,CALLE LYON
528616,SITUADO_APARCABICICLETAS - Centro Sociocultural Moratalaz,OPERATIVO,,CALLE FUENTE CARRANTONA
528619,SITUADO_APARCABICICLETAS - CALLE DEL ALCALDE GARRIDO JUARISTI 13,OPERATIVO,,CALLE ALCALDE GARRIDO JUARISTI
528620,SITUADO_APARCABICICLETAS - Colegio Santo Angel,OPERATIVO,,CALLE ARROYO FONTARRON
528622,SITUADO_APARCABICICLETAS- Centro Cultural El Torito,OPERATIVO,,AVENIDA MORATALAZ
528623,SITUADO_APARCABICICLETAS -AVENIDA DE MORATALAZ 51,OPERATIVO,,AVENIDA MORATALAZ
528624,SITUADO_APARCABICICLETAS - CALLE DEL ARROYO DE LA MEDIA LEGUA 51,OPERATIVO,,CALLE ARROYO DE LA MEDIA LEGUA
528625,SITUADO_APARCABICICLETAS - CALLE DE LA ENCOMIENDA DE PALACIOS 239,OPERATIVO,,CALLE ENCOMIENDA DE PALACIOS
529221,SITUADO_APARCABICICLETAS - IES FELIPE,OPERATIVO,,CALLE VALDEBERNARDO
3569052,SITUADO_APARCABICICLETAS- Centro de Apoyo a las Familias CAF 5,OPERATIVO,2017-10-26T00:00:00Z,CALLE FUENTE CARRANTONA
528597,SITUADO_APARCABICICLETAS - Colegio Público Francisco de Luis,OPERATIVO,,CALLE CORREGIDOR RODRIGO RODRIGUEZ
528604,SITUADO_APARCABICICLETAS - CALLE DEL CORREGIDOR JOSE DE PASAMONTE 17,OPERATIVO,,CALLE CORREGIDOR JOSE DE PASAMONTE
528607,SITUADO_APARCABICICLETAS - IES MORATALAZ,OPERATIVO,,CALLE CORREGIDOR DIEGO DE VALDERRABANO
528618,SITUADO_APARCABICICLETAS - Colegio Público Real Armada,OPERATIVO,,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN
225577,Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ de Portomarín),OPERATIVO,,CALLE PORTOMARIN
229683,Situado Aparcabicicletas I.E.S LEONARDO DA VINCI,OPERATIVO,,CALLE BLAS CABRERA
233750,Situado Aparcabicicletas PARQUE ALUCHE,OPERATIVO,,CALLE VALMOJADO
236287,Situado Aparcabicicletas CENTRO CULTURAL FERNANDEZ DE LOS RIOS,OPERATIVO,,CALLE CAMARENA
176608,Situado Aparcabicicletas POLIDEPORTIVO MPAL GALLUR (Entrada),OPERATIVO,,CALLE GALLUR
176854,Situado Aparcabicicletas POLIDEPORTIVO GALLUR,OPERATIVO,,CALLE GALLUR
3569262,Situado Aparcabicicletas PARQUE DE LA CUÑA VERDE (C/ Concejal Fco Jose Jimenez Martin 174),OPERATIVO,,CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN
178375,Situado Aparcabicicletas CENTRO CULTURAL JOSE LUIS SAMPREDO,OPERATIVO,,CALLE CASTROSERNA
179215,Situado Aparcabicicletas CENTRO CONCERTADO COLEGIO LOURDES,OPERATIVO,,CALLE SAN ROBERTO
179635,Situado Aparcabicicletas C/SAN LEÓN 3 (Plaza trasera Colegio Lourdes),OPERATIVO,,CALLE SAN JUAN DE MATA
181120,Situado Aparcabicicletas Frente al C.P SAN JOSÉ DE CALASANZ,OPERATIVO,,CALLE MARIA DEL CARMEN
181202,Situado Aparcabicicletas CENTRO COMERCIAL LA ERMITA,OPERATIVO,,PASEO ERMITA DEL SANTO
182236,Situado Aparcabicicletas COLEGIO PUBLICO BOLIVIA,OPERATIVO,,CALLE VILLAVALIENTE
182617,Situado Aparcabicicletas COLEGIO DIVINO MAESTRO,OPERATIVO,,PASEO EXTREMADURA
182945,Situado Aparcabicicletas FRENTE AL PARQUE CARAMUEL (Cerca de la cancha),OPERATIVO,,CALLE CARAMUEL
184345,Situado Aparcabicicletas SALA DE LECTURA JUNTA MUNICIPAL DE LATINA,OPERATIVO,,PASEO EXTREMADURA
186977,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL JOSÉ MARÍA CAGIGAL,OPERATIVO,,CALLE SANTA FE
187018,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL LA BOMBILLA,OPERATIVO,,CALLE SENDA DEL REY
194340,Situado Aparcabicicletas CENTRO CULTURAL JUAN GRIS,OPERATIVO,,CALLE FRANCOS RODRIGUEZ
196061,Situado Aparcabicicletas PUENTE DE SAN FERNANDO,OPERATIVO,,CARRETERA EL PARDO
3535252,Situado Aparcabicicletas COLEGIO NUESTRA SEÑORA DE LAS DELICIAS,OPERATIVO,,PASEO DELICIAS
3536142,Situado Aparcabicicletas CERCANO A LA ESTACIÓN DE METRO (MANUEL BECERRA),OPERATIVO,,PLAZA MANUEL BECERRA
3536439,Situado Aparcabicicletas ENTRADA PARQUE DEL BRONCE,OPERATIVO,,CALLE ANTRACITA
3538010,Situado Aparcabicicletas Centro Concertado De Educación Infantil Primaria Y Secundaria San José,OPERATIVO,,CALLE MAZARREDO
3540328,Situado Aparcabicicletas POLIDEPORTIVO EVA DUARTE,OPERATIVO,,CALLE DOCTOR GOMEZ ULLA
3540487,Situado Aparcabicicletas C/V AVENIDA DE MENENDEZ PELAYO,OPERATIVO,,CALLE O'DONNELL
3540610,Situado Aparcabicicletas FRENTE AL PARQUE DEL RETIRO,OPERATIVO,,CALLE DOCE DE OCTUBRE
3541227,Situado Aparcabicicletas PLAZA DE ANDRÉS SEGOVIA,OPERATIVO,,CALLE PRINCIPE DE VERGARA
3541694,Situado Aparcabicicletas PLAZA DE RODRIGO URIA,OPERATIVO,,CALLE PRINCIPE DE VERGARA
3542121,Situado Aparcabicicletas POLIDEPORTIVO DAOIZ Y VELARDE,OPERATIVO,,PLAZA DAOIZ Y VELARDE
3542152,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE,OPERATIVO,,CALLE TELLEZ
