municipio_codigo,municipio_nombre,municipio_wikidata,sexo,min_edad,max_edad,poblacion_empadronada
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,0,4,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,5,9,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,10,14,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,15,19,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,20,24,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,25,29,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,30,34,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,35,39,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,40,44,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,45,49,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,50,54,3
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,55,59,4
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,60,64,5
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,65,69,5
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,70,74,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,75,79,3
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,80,84,3
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,85,89,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,90,94,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,95,99,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Hombre,100,199,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,0,4,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,5,9,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,10,14,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,15,19,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,20,24,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,25,29,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,30,34,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,35,39,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,40,44,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,45,49,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,50,54,4
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,55,59,4
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,60,64,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,65,69,5
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,70,74,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,75,79,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,80,84,1
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,85,89,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,90,94,2
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,95,99,0
001,La Acebeda,https://wikidata.org/entity/Q1621071,Mujer,100,199,0
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,0,4,101
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,5,9,153
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,10,14,156
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,15,19,95
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,20,24,102
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,25,29,124
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,30,34,201
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,35,39,225
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,40,44,294
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,45,49,243
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,50,54,194
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,55,59,135
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,60,64,95
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,65,69,69
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,70,74,53
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,75,79,32
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,80,84,33
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,85,89,15
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,90,94,7
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,95,99,0
002,Ajalvir,https://wikidata.org/entity/Q855674,Hombre,100,199,0
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,0,4,119
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,5,9,132
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,10,14,133
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,15,19,99
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,20,24,84
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,25,29,124
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,30,34,187
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,35,39,228
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,40,44,272
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,45,49,183
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,50,54,158
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,55,59,98
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,60,64,67
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,65,69,67
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,70,74,53
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,75,79,40
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,80,84,35
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,85,89,28
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,90,94,14
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,95,99,7
002,Ajalvir,https://wikidata.org/entity/Q855674,Mujer,100,199,0
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,0,4,3
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,5,9,2
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,10,14,3
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,15,19,5
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,20,24,3
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,25,29,2
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,30,34,3
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,35,39,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,40,44,5
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,45,49,14
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,50,54,20
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,55,59,12
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,60,64,7
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,65,69,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,70,74,10
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,75,79,8
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,80,84,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,85,89,5
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,90,94,2
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,95,99,1
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Hombre,100,199,0
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,0,4,7
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,5,9,1
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,10,14,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,15,19,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,20,24,2
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,25,29,2
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,30,34,3
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,35,39,7
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,40,44,9
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,45,49,6
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,50,54,9
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,55,59,5
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,60,64,6
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,65,69,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,70,74,1
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,75,79,5
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,80,84,4
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,85,89,1
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,90,94,1
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,95,99,1
003,Alameda del Valle,https://wikidata.org/entity/Q1648402,Mujer,100,199,0
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,0,4,268
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,5,9,309
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,10,14,318
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,15,19,230
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,20,24,233
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,25,29,249
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,30,34,282
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,35,39,358
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,40,44,425
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,45,49,424
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,50,54,326
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,55,59,257
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,60,64,212
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,65,69,178
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,70,74,164
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,75,79,111
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,80,84,100
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,85,89,68
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,90,94,34
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,95,99,5
004,El Álamo,https://wikidata.org/entity/Q1984836,Hombre,100,199,2
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,0,4,232
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,5,9,306
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,10,14,291
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,15,19,213
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,20,24,193
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,25,29,225
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,30,34,289
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,35,39,379
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,40,44,405
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,45,49,397
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,50,54,296
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,55,59,245
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,60,64,192
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,65,69,176
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,70,74,163
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,75,79,127
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,80,84,155
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,85,89,151
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,90,94,125
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,95,99,29
004,El Álamo,https://wikidata.org/entity/Q1984836,Mujer,100,199,7
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,0,4,4445
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,5,9,5451
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,10,14,5482
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,15,19,4729
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,20,24,4970
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,25,29,5505
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,30,34,6469
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,35,39,8010
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,40,44,9086
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,45,49,8392
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,50,54,6832
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,55,59,5951
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,60,64,5376
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,65,69,4712
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,70,74,3898
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,75,79,2508
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,80,84,1815
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,85,89,858
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,90,94,308
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,95,99,66
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Hombre,100,199,14
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,0,4,4079
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,5,9,5092
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,10,14,5110
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,15,19,4411
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,20,24,5119
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,25,29,5621
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,30,34,6663
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,35,39,7946
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,40,44,8996
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,45,49,8396
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,50,54,7135
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,55,59,6795
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,60,64,6034
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,65,69,5477
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,70,74,4491
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,75,79,3037
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,80,84,2503
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,85,89,1530
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,90,94,763
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,95,99,187
005,Alcalá de Henares,https://wikidata.org/entity/Q46940,Mujer,100,199,48
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,0,4,3204
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,5,9,3454
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,10,14,3509
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,15,19,3120
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,20,24,3044
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,25,29,3163
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,30,34,3769
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,35,39,4758
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,40,44,5235
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,45,49,4449
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,50,54,4008
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,55,59,3042
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,60,64,2528
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,65,69,2765
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,70,74,2357
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,75,79,1356
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,80,84,855
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,85,89,417
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,90,94,146
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,95,99,22
006,Alcobendas,https://wikidata.org/entity/Q487679,Hombre,100,199,5
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,0,4,2984
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,5,9,3275
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,10,14,3128
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,15,19,2920
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,20,24,3092
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,25,29,3351
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,30,34,4028
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,35,39,5087
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,40,44,5600
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,45,49,5069
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,50,54,4466
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,55,59,3524
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,60,64,3292
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,65,69,3356
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,70,74,2536
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,75,79,1527
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,80,84,1149
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,85,89,735
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,90,94,398
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,95,99,114
006,Alcobendas,https://wikidata.org/entity/Q487679,Mujer,100,199,27
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,0,4,4074
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,5,9,4563
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,10,14,4638
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,15,19,3943
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,20,24,3418
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,25,29,3772
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,30,34,5002
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,35,39,7169
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,40,44,8461
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,45,49,7237
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,50,54,5478
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,55,59,4053
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,60,64,3588
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,65,69,4734
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,70,74,4870
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,75,79,3161
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,80,84,1896
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,85,89,825
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,90,94,278
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,95,99,65
007,Alcorcón,https://wikidata.org/entity/Q10372,Hombre,100,199,10
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,0,4,3962
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,5,9,4399
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,10,14,4360
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,15,19,3676
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,20,24,3296
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,25,29,3760
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,30,34,5094
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,35,39,7191
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,40,44,8438
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,45,49,7436
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,50,54,5707
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,55,59,4460
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,60,64,4753
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,65,69,6191
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,70,74,5936
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,75,79,3448
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,80,84,2444
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,85,89,1403
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,90,94,682
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,95,99,233
007,Alcorcón,https://wikidata.org/entity/Q10372,Mujer,100,199,37
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,0,4,71
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,5,9,89
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,10,14,73
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,15,19,51
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,20,24,65
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,25,29,76
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,30,34,99
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,35,39,108
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,40,44,145
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,45,49,105
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,50,54,107
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,55,59,81
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,60,64,80
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,65,69,67
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,70,74,61
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,75,79,39
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,80,84,28
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,85,89,17
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,90,94,13
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,95,99,2
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Hombre,100,199,0
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,0,4,66
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,5,9,71
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,10,14,55
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,15,19,49
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,20,24,51
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,25,29,77
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,30,34,82
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,35,39,102
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,40,44,105
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,45,49,91
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,50,54,96
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,55,59,81
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,60,64,71
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,65,69,67
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,70,74,57
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,75,79,38
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,80,84,40
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,85,89,23
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,90,94,13
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,95,99,4
008,Aldea del Fresno,https://wikidata.org/entity/Q607467,Mujer,100,199,0
009,Algete,https://wikidata.org/entity/Q472604,Hombre,0,4,478
009,Algete,https://wikidata.org/entity/Q472604,Hombre,5,9,689
009,Algete,https://wikidata.org/entity/Q472604,Hombre,10,14,775
009,Algete,https://wikidata.org/entity/Q472604,Hombre,15,19,730
009,Algete,https://wikidata.org/entity/Q472604,Hombre,20,24,632
009,Algete,https://wikidata.org/entity/Q472604,Hombre,25,29,574
009,Algete,https://wikidata.org/entity/Q472604,Hombre,30,34,582
009,Algete,https://wikidata.org/entity/Q472604,Hombre,35,39,734
009,Algete,https://wikidata.org/entity/Q472604,Hombre,40,44,899
009,Algete,https://wikidata.org/entity/Q472604,Hombre,45,49,835
009,Algete,https://wikidata.org/entity/Q472604,Hombre,50,54,885
009,Algete,https://wikidata.org/entity/Q472604,Hombre,55,59,742
009,Algete,https://wikidata.org/entity/Q472604,Hombre,60,64,513
009,Algete,https://wikidata.org/entity/Q472604,Hombre,65,69,372
009,Algete,https://wikidata.org/entity/Q472604,Hombre,70,74,251
009,Algete,https://wikidata.org/entity/Q472604,Hombre,75,79,174
009,Algete,https://wikidata.org/entity/Q472604,Hombre,80,84,151
009,Algete,https://wikidata.org/entity/Q472604,Hombre,85,89,76
009,Algete,https://wikidata.org/entity/Q472604,Hombre,90,94,23
009,Algete,https://wikidata.org/entity/Q472604,Hombre,95,99,7
009,Algete,https://wikidata.org/entity/Q472604,Hombre,100,199,0
009,Algete,https://wikidata.org/entity/Q472604,Mujer,0,4,466
009,Algete,https://wikidata.org/entity/Q472604,Mujer,5,9,641
009,Algete,https://wikidata.org/entity/Q472604,Mujer,10,14,734
009,Algete,https://wikidata.org/entity/Q472604,Mujer,15,19,701
009,Algete,https://wikidata.org/entity/Q472604,Mujer,20,24,608
009,Algete,https://wikidata.org/entity/Q472604,Mujer,25,29,492
009,Algete,https://wikidata.org/entity/Q472604,Mujer,30,34,582
009,Algete,https://wikidata.org/entity/Q472604,Mujer,35,39,772
