id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
270228707,VILLAVERDE,SAN-ANDRES,20 PASEO ALBERTO PALACIOS,20_PASEO_ALBERTO_PALACIOS,28021,"439581,54","439581,54-4466421,52","4466421,52",Abierto,BURGUER CAROVI,Anual,Abierta,"29,13","29,13",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
170000967,VILLAVERDE,LOS-ANGELES,44 CALLE LA DEL MANOJO DE ROSAS,44_CALLE_LA_DEL_MANOJO_DE_ROSAS,28041,"440773,55","440773,55-4467749,51","4467749,51",Abierto,A GAIVOTIÑA II,Anual,Abierta,"111,3","111,3",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,10
170000259,VILLAVERDE,LOS-ANGELES,2 PASEO TALLERES,2_PASEO_TALLERES,28021,"440572,54","440572,54-4466762,51","4466762,51",Abierto,PEÑA DE FRANCIA,Anual,Abierta,"32,4","32,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15
270456160,VILLAVERDE,SAN-ANDRES,48 PASEO TALLERES,48_PASEO_TALLERES,28021,"440242,54","440242,54-4466570,51","4466570,51",Abierto,LUCKY,Anual,Abierta,"12,96","7,56",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,3
170002005,VILLAVERDE,LOS-ANGELES,102 CALLE LA DEL MANOJO DE ROSAS,102_CALLE_LA_DEL_MANOJO_DE_ROSAS,28041,"440665,54","440665,54-4467317,51","4467317,51",Abierto,EL KUBO,Anual,Abierta,"127,98","32,97",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,8
270181857,VILLAVERDE,SAN-ANDRES,4 PLAZA MAYOR DE VILLAVERDE,4_PLAZA_MAYOR_DE_VILLAVERDE,28021,"439928,54","439928,54-4466553,51","4466553,51",Abierto,BAR ASTURIAS,Anual,Abierta,"68,4","68,4",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,22,22
270379680,VILLAVERDE,LOS-ROSALES,63 AVENIDA OROVILLA,63_AVENIDA_OROVILLA,28041,"441484,54","441484,54-4467625,5","4467625,5",Abierto,LA ABUELA,Estacional,Abierta,"18,72","16,38",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,8,
170000257,VILLAVERDE,LOS-ANGELES,11 CALLE PAN Y TOROS,11_CALLE_PAN_Y_TOROS,28041,"441020,55","441020,55-4467961,51","4467961,51",Abierto,BAR PEMA,Anual,Abierta,37,37,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
270286727,VILLAVERDE,LOS-ANGELES,37 CALLE PAN Y TOROS,37_CALLE_PAN_Y_TOROS,28041,"441052,54","441052,54-4467692,51","4467692,51",Abierto,CASA MONICA,Anual,Abierta,"50,04","50,04",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15
180000366,VILLA-DE-VALLECAS,SANTA-EUGENIA,9 CALLE CASTRILLO DE AZA,9_CALLE_CASTRILLO_DE_AZA,28031,"448357,53","448357,53-4470622,41","4470622,41",Abierto,EL JARDIN DEL BACO,Anual,Abierta,"97,56","97,56",Acera,10:00:00,1:00:00,8:00:00,0:00:00,10:00:00,2:30:00,8:00:00,0:00:00,24,24
270324826,VILLA-DE-VALLECAS,SANTA-EUGENIA,10 CALLE PUENTELARRA,10_CALLE_PUENTELARRA,28031,"448373,53","448373,53-4470489,41","4470489,41",Abierto,CERVECERIA LA TOMASA,Anual,Abierta,"48,6","48,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,15
270032503,VILLA-DE-VALLECAS,SANTA-EUGENIA,8 CALLE PUENTELARRA,8_CALLE_PUENTELARRA,28031,"448410,53","448410,53-4470525,41","4470525,41",Abierto,BAR  LA HACIENDA,Anual,Abierta,"83,16","58,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,24,18
270184841,VILLA-DE-VALLECAS,SANTA-EUGENIA,7 CALLE PUENTELARRA,7_CALLE_PUENTELARRA,28031,"448430,53","448430,53-4470416,41","4470416,41",Abierto,CERVECERIA LA TORRE,Estacional,Abierta,27,"58,32",Acera,10:00:00,1:00:00,8:00:00,1:00:00,10:00:00,2:30:00,8:00:00,1:00:00,10,18
270185092,VILLA-DE-VALLECAS,SANTA-EUGENIA,6 CALLE FUENTESPINA,6_CALLE_FUENTESPINA,28031,"448569,53","448569,53-4470101,41","4470101,41",Abierto,EL JARDIN DE BACO II,Anual,Abierta,"44,38","44,38",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,17
170000673,VILLAVERDE,SAN-ANDRES,15 PASEO ALBERTO PALACIOS,15_PASEO_ALBERTO_PALACIOS,28021,"439620,54","439620,54-4466399,52","4466399,52",Abierto,D`YISA NAILS,Estacional,Abierta,"25,92","25,92",Calle peatonal,8:00:00,1:30:00,10:00:00,0:00:00,8:00:00,1:30:00,10:00:00,0:00:00,8,8
270456985,VILLAVERDE,SAN-ANDRES,83 PASEO ALBERTO PALACIOS,83_PASEO_ALBERTO_PALACIOS,28021,"439062,54","439062,54-4466077,52","4466077,52",Abierto,LAS BEGONIAS,Anual,Abierta,"99,12","45,75",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,25,12
170000832,VILLAVERDE,LOS-ANGELES,50 CALLE ARECHAVALETA,50_CALLE_ARECHAVALETA,28041,"440871,54","440871,54-4467123,51","4467123,51",Abierto,BAR CASA CONEL,Anual,Abierta,"37,08","37,08",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,4
170001203,VILLAVERDE,BUTARQUE,4 CALLE CANCHAL,4_CALLE_CANCHAL,28021,"442609,52","442609,52-4466445,49","4466445,49",Abierto,PASTELERIA PANADERIA CAFETERIA CHICO,Anual,Abierta,30,30,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,0
170000724,VILLAVERDE,SAN-ANDRES,39 PASEO ALBERTO PALACIOS,39_PASEO_ALBERTO_PALACIOS,28021,"439441,54","439441,54-4466238,52","4466238,52",Abierto,BAR LAS NIÑAS,Anual,Abierta,"10,08","10,08",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7
270181482,VILLAVERDE,SAN-ANDRES,12 CALLE GRAFITO,12_CALLE_GRAFITO,28021,"439235,54","439235,54-4466441,52","4466441,52",Abierto,BAR MEZQUITA,Anual,Abierta,"31,86","31,86",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,3
170000308,VILLAVERDE,SAN-ANDRES,45 CALLE ALCOCER,45_CALLE_ALCOCER,28021,"440117,54","440117,54-4466833,51","4466833,51",Abierto,BAR RENATO,Anual,Abierta,"98,81","98,81",Bulevar,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,22,22
270020492,VILLAVERDE,SAN-CRISTOBAL,95 CALLE BENIMAMET,95_CALLE_BENIMAMET,28021,"441813,52","441813,52-4466134,5","4466134,5",Abierto,PEREZ CAFETERIA,Anual,Abierta,"19,44","10,8",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
270539656,VILLAVERDE,BUTARQUE,3 CALLE BERROCAL,3_CALLE_BERROCAL,28021,"442506,52","442506,52-4466515,49","4466515,49",Abierto,100 MONTADITOS,Anual,Abierta,"72,5","72,5",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,21,21
270183511,VILLAVERDE,LOS-ANGELES,1 CALLE HERMANDAD DE DONANTES DE SANGRE,1_CALLE_HERMANDAD_DE_DONANTES_DE_SANGRE,28041,"440611,54","440611,54-4467373,51","4467373,51",Abierto,RESTAURANTE GALLARDO,Anual,Abierta,"51,84","51,84",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,16
270023348,VILLAVERDE,LOS-ANGELES,7 CALLE EL HUESPED DEL SEVILLANO,7_CALLE_EL_HUESPED_DEL_SEVILLANO,28041,"440692,54","440692,54-4467514,51","4467514,51",Abierto,LA ATALAYA,Estacional,Abierta,"97,2",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,30,
170000123,VILLAVERDE,LOS-ANGELES,2 CALLE LA CANCION DEL OLVIDO,2_CALLE_LA_CANCION_DEL_OLVIDO,28041,"440699,55","440699,55-4468091,51","4468091,51",Abierto,ALQUEZAR LA BODEGA DE COTE,Anual,Abierta,72,72,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
