NAME,DATA_TYPE,CENTER,SCHEDULE,WASTE,ROAD_TYPE,ROAD_NAME,NUM_TYPE,NUM,DISTRICT_CODE,DISTRICT,UTMX,UTMY
PLF-Distrito-de-Barajas,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Alhaurin,Numero,5,21,Barajas,450367,4480523
PLF-Distrito-de-Carabanchel,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Cidro,Numero,5,11,Carabanchel,436678,4468888
PLF-Distrito-de-Chamartin,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Avenida,Alfonso XIII,Numero,128,5,Chamartin,443493,4478903
PLF-Distrito-de-Ciudad-Lineal,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Avenida,Daroca,Numero,104,15,Ciudad Lineal,446583,4474581
PLF-Distrito-de-Fuencarral---El-Pardo,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Ubeda,Numero,6,8,Fuencarral-El Pardo,439385,4481739
PLF-Distrito-de-Hortaleza,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Tomas Redondo,Numero,8,16,Hortaleza,446782,4480121
PLF-Distrito-de-Latina,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Avenida,Angel Sanz Briz,Numero,4,10,Latina,437528,4472442
PLF-Distrito-de-Moncloa---Aravaca,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Paseo,Senda Del Rey,Numero,0,9,Moncloa-Aravaca,437223,4478185
PLF-Distrito-de-Moratalaz,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Arroyo de la Media Legua,Numero,72,14,Moratalaz,444742,4473981
PLF-Distrito-de-Puente-de-Vallecas,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Jose Paulete,Numero,43,13,Puente de Vallecas,444456,4471701
PLF-Distrito-de-San-Blas-Canillejas,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,San Romualdo,Numero,20,20,San Blas-Canillejas,447183,4476794
PLF-Distrito-de-Usera,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Cristo de la Victoria,Numero,245,12,Usera,439761,4470047
PLF-Distrito-de-Vicalvaro,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Sepiolita,Numero,6,15,Vicalvaro,449194,4473078
PLF-Distrito-de-Villa-de-Vallecas,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Luis I,Numero,40,18,Villa de Vallecas,445345,4469689
PLF-Distrito-de-Villaverde,Punto Limpio Fijo,Via Publica,De lunes a sabados de 8 a 20 horas. Domingos y festivos de 9 a 14 horas. Los dias 24 y 31 de diciembre de 9 a 14 horas. Cerrado dias 25 de diciembre y 1 y 6 de enero.,Aceite vegetal de cocina (produccion domestica)\nPorexpan  de grandes embalajes domesticos.,Calle,Bascuñuelos,Numero,3,17,Villaverde,439666,4465583
PLP-Galileo-39,Punto Limpio de Proximidad,Centro Cultural Galileo *,Lunes a Viernes 8:30 a 21:30. Sabados y Domingos 9:30 a 20:30.,Aceite vegetal de cocina (5 Litros)\nAerosoles (5 unidades)\nCD´s/DVD´s/casetes... y sus embalajes (20 unidades)\nCintas de video (20 unidades)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Galileo,Numero,39,7,Chamberi,439737.14,4476140.05
PLP-Concejo-de-Teverga-1,Punto Limpio de Proximidad,Centro Cultural Lope de Vega *,Lunes a Viernes 9:00 a 13:30 y de 17:00 a 19:00.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Concejo de Teverga,Numero,1,13,Puente Vallecas,442995.89,4470873.96
PLP-Princesa-de-Eboli-29,Punto Limpio de Proximidad,Centro Cultural Sanchinarro *,Lunes a Viernes 9:00 a 22:00. Sabados y Domingos 10:00 a 22:00.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Princesa de Eboli,Numero,29,16,Hortaleza,444462.27,4482376.5
